symbol_tv,interval,time,open,high,low,close,volume,datetime,tf_label
CAPITALCOM:US30,1,2025-09-19 03:46:00,46230.7,46233.4,46227.8,46232.9,38.0,2025-09-19 03:46:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:47:00,46232.8,46238.4,46214.8,46235.9,186.0,2025-09-19 03:47:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:48:00,46236.4,46236.4,46200.1,46200.1,147.0,2025-09-19 03:48:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:49:00,46200.6,46225.9,46200.6,46224.4,122.0,2025-09-19 03:49:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:50:00,46223.9,46228.4,46219.4,46227.1,71.0,2025-09-19 03:50:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:51:00,46227.3,46229.9,46222.8,46229.9,71.0,2025-09-19 03:51:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:52:00,46228.9,46230.9,46223.4,46227.8,55.0,2025-09-19 03:52:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:53:00,46227.3,46228.8,46219.3,46220.8,67.0,2025-09-19 03:53:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:54:00,46221.3,46222.8,46211.3,46214.8,60.0,2025-09-19 03:54:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:55:00,46213.8,46218.4,46211.8,46211.8,53.0,2025-09-19 03:55:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:56:00,46210.8,46210.8,46206.2,46206.7,57.0,2025-09-19 03:56:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:57:00,46206.2,46212.7,46204.2,46209.9,49.0,2025-09-19 03:57:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:58:00,46209.4,46211.7,46208.6,46210.5,44.0,2025-09-19 03:58:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 03:59:00,46209.0,46211.4,46207.0,46209.7,33.0,2025-09-19 03:59:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:00:00,46210.2,46213.8,46204.3,46206.1,58.0,2025-09-19 04:00:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:01:00,46206.6,46206.6,46195.1,46196.6,62.0,2025-09-19 04:01:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:02:00,46196.1,46196.6,46187.2,46187.7,52.0,2025-09-19 04:02:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:03:00,46188.2,46188.2,46168.2,46168.2,67.0,2025-09-19 04:03:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:04:00,46167.7,46185.4,46165.7,46181.4,92.0,2025-09-19 04:04:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:05:00,46180.9,46189.2,46176.5,46187.7,63.0,2025-09-19 04:05:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:06:00,46186.7,46197.2,46186.7,46194.8,55.0,2025-09-19 04:06:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:07:00,46195.8,46201.8,46192.0,46192.5,58.0,2025-09-19 04:07:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:08:00,46190.5,46191.5,46181.4,46182.9,65.0,2025-09-19 04:08:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:09:00,46182.4,46192.8,46182.4,46185.8,65.0,2025-09-19 04:09:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:10:00,46186.3,46191.3,46179.3,46189.3,87.0,2025-09-19 04:10:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:11:00,46188.3,46189.1,46180.6,46184.8,88.0,2025-09-19 04:11:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:12:00,46184.3,46186.1,46179.1,46179.9,60.0,2025-09-19 04:12:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:13:00,46179.4,46181.7,46170.0,46173.0,60.0,2025-09-19 04:13:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:14:00,46172.5,46176.9,46167.1,46168.5,71.0,2025-09-19 04:14:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:15:00,46167.5,46167.6,46163.0,46165.1,80.0,2025-09-19 04:15:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:16:00,46164.1,46176.3,46161.9,46174.0,80.0,2025-09-19 04:16:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:17:00,46173.5,46178.1,46170.3,46171.6,76.0,2025-09-19 04:17:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:18:00,46171.1,46171.1,46159.9,46163.5,85.0,2025-09-19 04:18:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:19:00,46163.0,46165.6,46159.3,46163.2,53.0,2025-09-19 04:19:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:20:00,46162.7,46170.7,46162.2,46164.3,71.0,2025-09-19 04:20:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:21:00,46162.8,46169.5,46158.8,46169.0,62.0,2025-09-19 04:21:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:22:00,46167.5,46171.1,46161.2,46165.0,76.0,2025-09-19 04:22:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:23:00,46164.5,46168.8,46162.5,46167.0,60.0,2025-09-19 04:23:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:24:00,46166.5,46170.0,46163.6,46166.3,57.0,2025-09-19 04:24:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:25:00,46167.3,46175.5,46166.8,46172.9,68.0,2025-09-19 04:25:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:26:00,46172.4,46188.2,46171.4,46185.7,57.0,2025-09-19 04:26:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:27:00,46186.0,46187.5,46182.6,46183.6,60.0,2025-09-19 04:27:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:28:00,46184.1,46188.1,46182.4,46185.6,65.0,2025-09-19 04:28:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:29:00,46185.1,46191.7,46183.6,46187.5,59.0,2025-09-19 04:29:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:30:00,46187.0,46187.0,46183.5,46185.3,48.0,2025-09-19 04:30:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:31:00,46184.8,46188.0,46182.5,46183.1,46.0,2025-09-19 04:31:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:32:00,46184.1,46186.7,46183.1,46183.8,48.0,2025-09-19 04:32:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:33:00,46183.3,46186.2,46181.8,46186.2,35.0,2025-09-19 04:33:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:34:00,46187.2,46190.2,46185.9,46186.9,46.0,2025-09-19 04:34:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:35:00,46187.4,46189.6,46185.1,46186.6,60.0,2025-09-19 04:35:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:36:00,46187.6,46190.5,46185.8,46190.0,38.0,2025-09-19 04:36:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:37:00,46190.5,46191.0,46187.6,46190.2,34.0,2025-09-19 04:37:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:38:00,46189.7,46189.7,46186.7,46189.1,28.0,2025-09-19 04:38:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:39:00,46188.9,46194.8,46187.9,46192.8,20.0,2025-09-19 04:39:00+00:00,M1
CAPITALCOM:US30,1,2025-09-19 04:40:00,46192.3,46193.3,46188.2,46189.2,35.0,2025-09-19 04:40:00+00:00,M1
